name,id,location,type,typecode,pname,cityname,adname,address,pcode,citycode,adcode
珠窝村股份经济合作社,B0FFLAGJLL,"115.795172,40.051504",政府机构及社会团体;社会团体;社会团体相关,130400,北京市,北京市,门头沟区,雁翅镇珠窝村民委员会附近,110000,010,110109
109国道与610乡道交叉口,B0FFLKW1KO,"115.831553,40.017042",地名地址信息;交通地名;路口名,190302,北京市,北京市,门头沟区,门头沟区,110000,010,110109
珠窝路与610乡道交叉口,B0FFLL1ZQ0,"115.799101,40.052347",地名地址信息;交通地名;路口名,190302,北京市,北京市,门头沟区,门头沟区,110000,010,110109
北京农商银行乡村便利店农村基本金融服务点,B0FFL4ZX44,"115.926466,40.170850",金融保险服务;金融保险服务机构;金融保险机构,160000,北京市,北京市,昌平区,禾子涧路附近,110000,010,110114
珠窝路与610乡道交叉口,B0FFLL1ZNX,"115.807397,40.050786",地名地址信息;交通地名;路口名,190302,北京市,北京市,门头沟区,门头沟区,110000,010,110109
凉栈花园,B0HRASLYPN,"115.926063,40.170533",公司企业;农林牧渔基地;其它农林牧渔基地,170400,北京市,北京市,昌平区,流村镇老峪沟村1号院,110000,010,110114
珠窝路与610乡道交叉口,B0FFLL1ZO8,"115.795274,40.051323",地名地址信息;交通地名;路口名,190302,北京市,北京市,门头沟区,门头沟区,110000,010,110109
付珠路与610乡道交叉口,B0FFLL3H99,"115.795046,40.051287",地名地址信息;交通地名;路口名,190302,北京市,北京市,门头沟区,门头沟区,110000,010,110109
付珠路与606乡道交叉口,B0FFLL3DHZ,"115.795046,40.051287",地名地址信息;交通地名;路口名,190302,北京市,北京市,门头沟区,门头沟区,110000,010,110109
存款保险,B0I6J70T24,"115.899060,40.035128",金融保险服务;金融保险服务机构;金融保险机构,160000,北京市,北京市,门头沟区,,110000,010,110109
高台村股份经济合作社,B0FFLAG64L,"115.925252,40.089950",政府机构及社会团体;社会团体;社会团体相关,130400,北京市,北京市,门头沟区,高台环路,110000,010,110109
沿东路与709乡道交叉口,B0FFLL2XFB,"115.758276,40.059971",地名地址信息;交通地名;路口名,190302,北京市,北京市,门头沟区,门头沟区,110000,010,110109
东五里坡,B000A802RN,"115.735931,40.060996",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,门头沟区,门头沟区,110000,010,110109
北京宏达鑫鼎工贸有限公司,B0FFLC18LT,"115.901047,40.078951",公司企业;公司;公司,170200,北京市,北京市,门头沟区,雁翅镇田庄村东街88号院1012室,110000,010,110109
太子墓文化中心,B000A875KB,"115.861655,40.031439",科教文化服务;文化宫;文化宫,140800,北京市,北京市,门头沟区,雁翅镇,110000,010,110109
中国人民保险,B0I6J71NT3,"115.909137,40.034558",金融保险服务;金融保险服务机构;金融保险机构,160000,北京市,北京市,门头沟区,,110000,010,110109
黄台子,B013901QZO,"115.924208,40.271875",地名地址信息;普通地名;村庄级地名,190108,河北省,张家口市,怀来县,怀来县,130000,0313,130730
碣石村委会,B000A885B1,"115.758804,40.040540",政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,北京市,北京市,门头沟区,雁翅镇碣石村民委员会,110000,010,110109
横岭村民委员会,B0FFL5E6C3,"115.842142,40.217549",政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,河北省,张家口市,怀来县,,130000,0313,130730
北京市门头沟区斋堂镇向阳口村村民委员会,B0HK1OELBA,"115.762142,40.095668",政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,北京市,北京市,门头沟区,,110000,010,110109
珍珠湖景区-停车场(暂停营业),B000A8UF42,"115.788828,40.058965",交通设施服务;停车场;公共停车场,150904,北京市,北京市,门头沟区,珠窝水库珍珠湖景区,110000,010,110109
斋幽路与沿向路交叉口,B0FFLL1YT7,"115.721681,40.068271",地名地址信息;交通地名;路口名,190302,北京市,北京市,门头沟区,门头沟区,110000,010,110109
素质教育基地,B0FFIMQ9RW,"115.884067,40.034037",科教文化服务;培训机构;培训机构,141400,北京市,北京市,门头沟区,雁翅村西中小学,110000,010,110109
流村镇老峪沟办事处,B0FFL4SHWK,"115.926598,40.170892",政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,北京市,北京市,昌平区,禾子涧路,110000,010,110114
怀来县外井沟中心校,B0FFL4IJ4T,"115.760520,40.256172",科教文化服务;科教文化场所;科教文化场所,140000,河北省,张家口市,怀来县,,130000,0313,130730
雁翅社区服务站,B0FFJ6Y7W3,"115.898626,40.034708",商务住宅;住宅区;社区中心,120304,北京市,北京市,门头沟区,雁翅镇雁翅村105号,110000,010,110109
长峪城村综治中心,B0G0773UH9,"115.904024,40.206820",政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,北京市,北京市,昌平区,,110000,010,110114
立石台村,B000A802SG,"115.861003,40.051273",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,门头沟区,门头沟区,110000,010,110109
长峪城村村民委员会,B0FFKI6HFO,"115.904154,40.206644",政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,北京市,北京市,昌平区,流村镇长峪城村52号东南方向90米,110000,010,110114
河北省横岭广播电视微波站,B0FFM1EN0O,"115.889709,40.238898",科教文化服务;科教文化场所;科教文化场所,140000,河北省,张家口市,怀来县,长峪城野长城西北900米,130000,0313,130730
流村镇生态管护站,B0FFL4ZYPO,"115.942963,40.212400",政府机构及社会团体;政府机关;乡镇级政府及事业单位,130105,北京市,北京市,昌平区,禾仙路附近,110000,010,110114
外井沟,B0HK1ODE4J,"115.746420,40.226114",地名地址信息;普通地名;村组级地名,190109,河北省,张家口市,怀来县,怀来县,130000,0313,130730
长峪城村社区服务站,B0FFL4ZYSM,"115.904184,40.206588",政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,北京市,北京市,昌平区,黄长路,110000,010,110114
田庄村文化中心,B000A888FD,"115.903506,40.079674",科教文化服务;文化宫;文化宫,140800,北京市,北京市,门头沟区,南雁路与田南路交叉口西50米,110000,010,110109
中国石化加油站(东南门),B0FFKYWPHU,"115.902361,40.036549",通行设施;临街院门;临街院门,991400,北京市,北京市,门头沟区,109国道附近,110000,010,110109
付家台中心雁翅小学,B000A887VR,"115.901189,40.035455",科教文化服务;学校;小学,141203,北京市,北京市,门头沟区,京拉线,110000,010,110109
中共雁翅镇跃进村支部委员会,B000A875KK,"115.860967,40.076038",政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,北京市,北京市,门头沟区,南雁路附近,110000,010,110109
北方爆破科技有限公司,B0H1NUA3VT,"115.843372,40.026572",公司企业;公司;公司,170200,北京市,北京市,门头沟区,,110000,010,110109
和仙路与禾子涧路交叉口,B0FFLL5G8V,"115.940496,40.205245",地名地址信息;交通地名;路口名,190302,北京市,北京市,昌平区,昌平区,110000,010,110114
雁翅镇社保卡服务点,B0FFGPFWJX,"115.831982,40.018125",政府机构及社会团体;政府机关;乡镇级政府及事业单位,130105,北京市,北京市,门头沟区,雁翅镇付家台村雁翅镇人民政府内,110000,010,110109
中共长峪城村支部委员会,B0FFL4SHXS,"115.904211,40.206559",政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,北京市,北京市,昌平区,黄长路,110000,010,110114
牛金山,B013902AIS,"115.864955,40.244079",地名地址信息;自然地名;山,190203,河北省,张家口市,怀来县,怀来县,130000,0313,130730
门头沟区雁翅镇人大,B000A9QY2L,"115.832109,40.017898",政府机构及社会团体;政府机关;乡镇级政府及事业单位,130105,北京市,北京市,门头沟区,京拉线与Y610交叉路口往东北约110米,110000,010,110109
田庄村村民委员会,B0FFI9PW4V,"115.900421,40.077065",政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,北京市,北京市,门头沟区,雁翅镇田庄村,110000,010,110109
雁翅镇党群服务中心,B0HDTALJ52,"115.833117,40.017069",政府机构及社会团体;政府机关;乡镇级政府及事业单位,130105,北京市,北京市,门头沟区,台下街7号,110000,010,110109
雁翅镇社会保障事务所,B0FFJGBD4A,"115.831593,40.018111",政府机构及社会团体;政府机关;乡镇级政府及事业单位,130105,北京市,北京市,门头沟区,雁翅镇政府院内,110000,010,110109
雁翅镇青白口村新居民服务站,B0FFK7M0W4,"115.832029,40.017875",政府机构及社会团体;政府机关;政府机关相关,130100,北京市,北京市,门头沟区,雁翅镇付家台路雁翅镇政府镇院内综治办115室,110000,010,110109
中共珠窝村支部委员会,B000A885B2,"115.795049,40.051489",政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,北京市,北京市,门头沟区,606乡道与610乡道交叉口北50米,110000,010,110109
京拉线与109国道交叉口,B0FFLL2T0X,"115.859715,40.032017",地名地址信息;交通地名;路口名,190302,北京市,北京市,门头沟区,门头沟区,110000,010,110109
雁翅村便民服务站,B0FFH1H1I3,"115.901239,40.035272",政府机构及社会团体;政府机关;乡镇以下级政府及事业单位|生活服务;生活服务场所;生活服务场所,130106|070000,北京市,北京市,门头沟区,雁翅镇雁翅村109国道,110000,010,110109
京拉线与109国道交叉口,B0FFLL2T1Q,"115.871883,40.032782",地名地址信息;交通地名;路口名,190302,北京市,北京市,门头沟区,门头沟区,110000,010,110109
高台村村务监督委员会,B0FFLAG64E,"115.925267,40.089956",政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,北京市,北京市,门头沟区,高台环路,110000,010,110109
高台村委会,B0FFLADFPQ,"115.925265,40.089955",政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,北京市,北京市,门头沟区,南雁路,110000,010,110109
中共高台村支部委员会,B0FFLAEIPP,"115.925273,40.089959",政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,北京市,北京市,门头沟区,,110000,010,110109
北京尚顿贸易有限公司,B0HBOSKJQJ,"115.876922,40.038894",公司企业;公司;商业贸易,170207,北京市,北京市,门头沟区,雁翅镇高芹路1号院YC-0925,110000,010,110109
里井沟,B0HK1OFQJ9,"115.737032,40.234202",地名地址信息;普通地名;村组级地名,190109,河北省,张家口市,怀来县,怀来县,130000,0313,130730
对子港,B000A802CS,"115.702742,40.102469",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,门头沟区,门头沟区,110000,010,110109
沿河城公路服务站,B0FFHJLG31,"115.721602,40.067630",政府机构及社会团体;交通车辆管理;交通管理机构,130601,北京市,北京市,门头沟区,斋幽路沿河城村,110000,010,110109
苇子水村村民委员会,B0H6SU0PGR,"115.897960,40.064955",政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,北京市,北京市,门头沟区,南雁路与C120交叉路口往北约200米,110000,010,110109
丰沙线,B0FFFAJQMD,"115.753690,40.084097",地名地址信息;交通地名;铁路,190311,北京市,北京市,门头沟区,门头沟区,110000,010,110109
京拉线与109国道交叉口,B0FFLL2T19,"115.882756,40.034315",地名地址信息;交通地名;路口名,190302,北京市,北京市,门头沟区,门头沟区,110000,010,110109
勇士客店,B000AAF6H7,"115.907536,40.032649",住宿服务;住宿服务相关;住宿服务相关,100000,北京市,北京市,门头沟区,京拉线南台花开精品民宿东侧约90米,110000,010,110109
下马岭路与京拉线交叉口,B0FFLL33NA,"115.870810,40.034097",地名地址信息;交通地名;路口名,190302,北京市,北京市,门头沟区,门头沟区,110000,010,110109
太子墓村股份经济合作社,B0G0RCEOIJ,"115.862381,40.030642",政府机构及社会团体;社会团体;社会团体相关,130400,北京市,北京市,门头沟区,,110000,010,110109
沿河城村村民委员会,B0H6SU0HS7,"115.726098,40.070163",政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,北京市,北京市,门头沟区,,110000,010,110109
北京利康雨馨养殖专业合作社,B0FFMA8UDM,"115.942107,40.095591",政府机构及社会团体;社会团体;社会团体相关,130400,北京市,北京市,门头沟区,淤白村东,110000,010,110109
管理间,B0G2ROHS4E,"115.831414,40.018518",公司企业;公司企业;公司企业,170000,北京市,北京市,门头沟区,京拉线与６１０乡道交叉口北约160米,110000,010,110109
北京市昌平区人民法院南口法庭巡回审判点,B0FFI9OMF1,"115.925036,40.170378",政府机构及社会团体;公检法机构;公检法机关,130500,北京市,北京市,昌平区,禾子涧路老峪沟中心小学东南侧约90米,110000,010,110114
中国石化雁翅加油站(东南1门),B0FFKYWPI5,"115.902174,40.036196",通行设施;临街院门;临街院门,991400,北京市,北京市,门头沟区,109国道附近,110000,010,110109
大人酱菜厂,B0FFIR44RO,"115.898576,40.035112",公司企业;公司企业;公司企业,170000,北京市,北京市,门头沟区,雁翅镇雁翅火车站8号,110000,010,110109
下马岭路与109国道交叉口,B0FFLL6NFJ,"115.872864,40.034659",地名地址信息;交通地名;路口名,190302,北京市,北京市,门头沟区,门头沟区,110000,010,110109
付家台村委会,B000A875KJ,"115.833343,40.017875",政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,北京市,北京市,门头沟区,雁翅镇政府东100米,110000,010,110109
中共淤白村支部委员会,B000A8WCWQ,"115.929655,40.094202",政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,北京市,北京市,门头沟区,雁翅镇南雁路,110000,010,110109
下马岭桥,B000A865WY,"115.873426,40.035943",地名地址信息;交通地名;桥,190307,北京市,北京市,门头沟区,门头沟区,110000,010,110109
中共老峪沟村支部委员会,B000A8WDD2,"115.925691,40.170478",政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,北京市,北京市,昌平区,禾子涧路,110000,010,110114
京拉线与109国道交叉口,B0FFLL2T11,"115.875533,40.023497",地名地址信息;交通地名;路口名,190302,北京市,北京市,门头沟区,门头沟区,110000,010,110109
禾子涧村村民委员会,B0GKSHMBS4,"115.938245,40.202857",政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,北京市,北京市,昌平区,禾子涧路,110000,010,110114
